PASSENGERS,UNIQUE_CARRIER,UNIQUE_CARRIER_NAME,ORIGIN,DEST,AIRCRAFT_TYPE,MONTH
7.00,AN,"ADVANCED AIR, LLC",SAC,HHR,458,1
7.00,AN,"ADVANCED AIR, LLC",SUN,DAL,609,1
7.00,AN,"ADVANCED AIR, LLC",SUN,HHR,458,1
7.00,AS,Alaska Airlines Inc.,DLG,ANC,612,1
7.00,GV,Grant Aviation,AKN,PTH,416,1
7.00,GV,Grant Aviation,BET,KOT,026,1
7.00,GV,Grant Aviation,BET,KOT,416,1
7.00,GV,Grant Aviation,BET,KSM,035,1
7.00,GV,Grant Aviation,BET,NME,035,1
7.00,GV,Grant Aviation,DUT,STG,406,1
7.00,GV,Grant Aviation,EMK,KSM,416,1
7.00,GV,Grant Aviation,KKH,BET,035,1
7.00,GV,Grant Aviation,KOT,BET,416,1
7.00,GV,Grant Aviation,KUK,NUP,035,1
7.00,GV,Grant Aviation,OOK,MYU,416,1
7.00,GV,Grant Aviation,OOK,WWT,416,1
7.00,GV,Grant Aviation,PQS,BET,026,1
7.00,GV,Grant Aviation,PTH,AKN,416,1
7.00,GV,Grant Aviation,WTL,EEK,035,1
7.00,GV,Grant Aviation,WTL,KKH,026,1
7.00,HAQ,Hamilton Jetport Limited,LAS,HDN,651,1
7.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,KAE,JNU,479,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",AKI,BET,036,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",CYF,BET,079,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",GNU,PTU,035,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",KWK,BET,035,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",MLL,PQS,079,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",NME,BET,035,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",TLT,KWT,035,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",TNK,BET,035,1
7.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",WNA,BET,036,1
7.00,KAH,Kenmore Air Harbor,LKE,KEH,042,1
7.00,KAH,Kenmore Air Harbor,SUN,BFI,479,1
7.00,KAT,Katmai Air,ANI,GAL,479,1
7.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,COU,BNA,695,1
7.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LAS,SFO,658,1
7.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MKC,APF,695,1
7.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,SRQ,ISP,669,1
7.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,VNY,LAS,658,1
7.00,MQ,Envoy Air,CMI,ORD,673,1
7.00,NEW,New England Airlines Inc.,WST,BID,079,1
7.00,TQ,"Tailwind Air, LLC",EGE,MTN,771,1
7.00,TQ,"Tailwind Air, LLC",SUA,MMU,771,1
8.00,04Q,Tradewind Aviation,ACK,TEB,479,1
8.00,04Q,Tradewind Aviation,HPN,BUF,479,1
8.00,04Q,Tradewind Aviation,TEB,ACK,479,1
8.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",ATL,PHX,626,1
8.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",MIA,PHX,626,1
8.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,ATL,626,1
8.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,MIA,626,1
8.00,13Q,Chartright Air Inc.,ASE,DSM,685,1
8.00,13Q,Chartright Air Inc.,DSM,ASE,685,1
8.00,1SQ,Star Marianas Air Inc.,SPN,TIQ,194,1
8.00,27Q,"Jet Aviation Flight Services, Inc.",ASE,PWK,775,1
8.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,CLD,775,1
8.00,27Q,"Jet Aviation Flight Services, Inc.",MDW,OPF,750,1
8.00,27Q,"Jet Aviation Flight Services, Inc.",OPF,MDW,750,1
8.00,27Q,"Jet Aviation Flight Services, Inc.",UGN,SRQ,770,1
8.00,2E,Smokey Bay Air Inc.,KEB,PGM,035,1
8.00,2LQ,Tropic Ocean Airways LLC,EYW,MIA,416,1
8.00,2LQ,Tropic Ocean Airways LLC,MPB,MPB,416,1
8.00,2O,Island Air Service,KOZ,ADQ,416,1
8.00,3AQ,"Maritime Helicopters, Inc.",HOM,HOM,366,1
8.00,3AQ,"Maritime Helicopters, Inc.",PGM,HOM,364,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",AFW,RME,609,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",EAT,FAT,648,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",FAT,EAT,648,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",KOA,SJC,658,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",LAX,SJC,648,1
8.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",OGG,SJC,658,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ACY,SNA,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",AGS,SJC,671,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ASE,SBA,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",BZN,ADS,671,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",FLL,ACY,648,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",HHH,MMU,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",HSH,LUK,648,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LAS,PBI,667,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LGB,KOA,671,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LUK,HSH,648,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",MRK,BLM,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",MSY,AGS,671,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",N2C,PNE,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",OGG,SLC,671,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PDK,N2C,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PDX,VNY,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SLC,MCO,641,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SLC,TEB,833,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SUN,BED,667,1
8.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VNY,CEZ,641,1
8.00,4W,Warbelow,AET,FAI,194,1
8.00,4W,Warbelow,FAI,AKP,194,1
8.00,4W,Warbelow,FAI,KAL,194,1
8.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,HSL,FAI,416,1
8.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,KAL,FAI,479,1
8.00,7S,Ryan Air f/k/a Arctic Transportation,ANC,SHX,416,1
8.00,8E,Bering Air Inc.,AIN,IAN,415,1
8.00,8E,Bering Air Inc.,IAN,AIN,415,1
8.00,8E,Bering Air Inc.,KKA,UNK,415,1
8.00,8E,Bering Air Inc.,OME,KTS,406,1
8.00,8E,Bering Air Inc.,OTZ,OME,406,1
8.00,8E,Bering Air Inc.,PHO,OTZ,194,1
8.00,8E,Bering Air Inc.,SHG,ORV,415,1
8.00,8E,Bering Air Inc.,SHH,OME,406,1
8.00,8E,Bering Air Inc.,SMK,OME,406,1
8.00,8E,Bering Air Inc.,TNC,OME,415,1
8.00,8E,Bering Air Inc.,UNK,ELI,415,1
8.00,8E,Bering Air Inc.,WLK,GAL,415,1
8.00,8E,Bering Air Inc.,WTK,KVL,415,1
8.00,8V,Wright Air Service,CIK,FAI,416,1
8.00,AA,American Airlines Inc.,CLT,DFW,694,1
8.00,AA,American Airlines Inc.,DFW,JFK,637,1
8.00,AN,"ADVANCED AIR, LLC",ADS,GPT,479,1
8.00,AN,"ADVANCED AIR, LLC",BZN,SPI,575,1
8.00,AN,"ADVANCED AIR, LLC",CLD,FAT,458,1
8.00,AN,"ADVANCED AIR, LLC",GPT,ADS,479,1
8.00,AN,"ADVANCED AIR, LLC",SAF,DAL,449,1
8.00,AN,"ADVANCED AIR, LLC",UIN,HHR,575,1
8.00,AS,Alaska Airlines Inc.,CDV,SEA,612,1
8.00,G4,Allegiant Air,AUS,AMA,694,1
8.00,GV,Grant Aviation,AUK,BET,416,1
8.00,GV,Grant Aviation,AUK,SXP,416,1
8.00,GV,Grant Aviation,BET,MLL,035,1
8.00,GV,Grant Aviation,BET,MOU,026,1
8.00,GV,Grant Aviation,BET,OOK,026,1
8.00,GV,Grant Aviation,CLP,KMO,416,1
8.00,GV,Grant Aviation,DUT,7AK,406,1
8.00,GV,Grant Aviation,EEK,KWN,035,1
8.00,GV,Grant Aviation,EEK,WTL,416,1
8.00,GV,Grant Aviation,KKH,KWK,026,1
8.00,GV,Grant Aviation,KMO,TOG,416,1
8.00,GV,Grant Aviation,KPN,KWK,416,1
8.00,GV,Grant Aviation,NUP,ATT,026,1
8.00,GV,Grant Aviation,NUP,BET,416,1
8.00,GV,Grant Aviation,SXP,AUK,416,1
8.00,GV,Grant Aviation,WWT,TNK,035,1
8.00,I4,Scott Air LLC dba Island Air Express,ASE,SCF,479,1
8.00,I4,Scott Air LLC dba Island Air Express,EGE,SCF,479,1
8.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,PSG,KAE,415,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,PTU,079,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,WNA,035,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",KWT,BET,036,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",PTU,BET,079,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",RSH,BET,079,1
8.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",WTL,BET,079,1
8.00,KAH,Kenmore Air Harbor,ESD,BFI,479,1
8.00,KAH,Kenmore Air Harbor,FBS,DHB,042,1
8.00,KAH,Kenmore Air Harbor,LKE,LKE,040,1
8.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,FLL,LAS,658,1
8.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,LAS,VNY,658,1
8.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,SAN,LAS,658,1
8.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,TOL,SBA,674,1
8.00,OH,PSA Airlines Inc.,TYS,DCA,638,1
8.00,OO,SkyWest Airlines Inc.,DEN,DVL,629,1
8.00,OO,SkyWest Airlines Inc.,GRB,CIU,629,1
8.00,OO,SkyWest Airlines Inc.,MSP,GRB,629,1
8.00,PT,Piedmont Airlines,ORH,PHL,675,1
8.00,TQ,"Tailwind Air, LLC",FRG,ASE,771,1
8.00,TQ,"Tailwind Air, LLC",MMU,SUA,771,1
8.00,TQ,"Tailwind Air, LLC",PHL,ABE,771,1
8.00,TQ,"Tailwind Air, LLC",RIL,FRG,771,1
8.00,UA,United Air Lines Inc.,MCO,SRQ,694,1
8.00,UA,United Air Lines Inc.,SFO,SNA,612,1
8.00,WN,Southwest Airlines Co.,ABQ,SDF,612,1
9.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",PHX,TYS,626,1
9.00,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",TYS,PHX,626,1
9.00,1SQ,Star Marianas Air Inc.,SPN,TIQ,079,1
9.00,27Q,"Jet Aviation Flight Services, Inc.",ASE,VNY,671,1
9.00,2EQ,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",NCN,TEK,415,1
9.00,2O,Island Air Service,ADQ,AKK,079,1
9.00,2O,Island Air Service,KYK,ADQ,079,1
9.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",DAL,PSP,648,1
9.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",PSP,DAL,648,1
9.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SCF,TVL,658,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",2NC,MXE,648,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ACY,2NC,648,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ASE,TEB,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",FPR,TEB,671,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",IAD,LAS,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",KOA,SJC,671,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LAS,SNA,671,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LAX,SBA,671,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LUK,FWA,667,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",LZU,PBI,667,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",MXE,ACY,648,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",OPF,LAX,774,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",OPF,PBI,667,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",OPF,TEB,788,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PSP,BED,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SDM,VNY,667,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",TPA,PBI,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",TRM,VNY,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",TSM,MAF,833,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VNY,HNL,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VNY,OAK,641,1
9.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VNY,TRM,641,1
9.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,ARC,VEE,416,1
9.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,FAI,AKP,416,1
9.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,RBY,GAL,416,1
9.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,VEE,FYU,416,1
9.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",KSM,UNK,483,1
9.00,7S,Ryan Air f/k/a Arctic Transportation,BET,MYU,416,1
9.00,8E,Bering Air Inc.,AUK,SCM,415,1
9.00,8E,Bering Air Inc.,EMK,SCM,415,1
9.00,8E,Bering Air Inc.,GAM,SHH,406,1
9.00,8E,Bering Air Inc.,KKA,SVA,406,1
9.00,8E,Bering Air Inc.,KKI,KOT,415,1
9.00,8E,Bering Air Inc.,OME,TLA,406,1
9.00,8E,Bering Air Inc.,OME,WBB,406,1
9.00,8E,Bering Air Inc.,PQS,SCM,415,1
9.00,8E,Bering Air Inc.,SCM,AUK,415,1
9.00,8E,Bering Air Inc.,SCM,BET,415,1
9.00,8E,Bering Air Inc.,SCM,EMK,415,1
9.00,8E,Bering Air Inc.,SCM,OOK,415,1
9.00,8E,Bering Air Inc.,SCM,OTZ,415,1
9.00,8E,Bering Air Inc.,SCM,PHO,406,1
9.00,8E,Bering Air Inc.,SHH,GAM,406,1
9.00,8E,Bering Air Inc.,SKK,SVA,405,1
9.00,8E,Bering Air Inc.,SVA,GAM,406,1
9.00,8E,Bering Air Inc.,SVA,KKA,406,1
9.00,8E,Bering Air Inc.,UNK,OME,406,1
9.00,8E,Bering Air Inc.,WBB,OME,406,1
9.00,8E,Bering Air Inc.,WMO,ELI,415,1
9.00,8E,Bering Air Inc.,WTK,ORV,415,1
9.00,8E,Bering Air Inc.,WTK,OTZ,194,1
9.00,8V,Wright Air Service,CXF,FAI,416,1
9.00,8V,Wright Air Service,HUS,HSL,416,1
9.00,8V,Wright Air Service,NUL,KAL,416,1
9.00,AN,"ADVANCED AIR, LLC",SJC,HHR,479,1
9.00,AN,"ADVANCED AIR, LLC",SLC,HPN,609,1
9.00,GV,Grant Aviation,AKN,PIP,416,1
9.00,GV,Grant Aviation,ATT,KUK,035,1
9.00,GV,Grant Aviation,BET,KUK,416,1
9.00,GV,Grant Aviation,CYF,BET,035,1
9.00,GV,Grant Aviation,DLG,CLP,416,1
9.00,GV,Grant Aviation,EEK,WTL,026,1
9.00,GV,Grant Aviation,KWK,KKH,026,1
9.00,GV,Grant Aviation,PQS,MLL,026,1
9.00,GV,Grant Aviation,TNK,BET,026,1
9.00,GV,Grant Aviation,TNK,NME,026,1
9.00,GV,Grant Aviation,WTL,EEK,026,1
9.00,HAQ,Hamilton Jetport Limited,NEW,OMA,669,1
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,JNU,PEC,416,1
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,JNU,SGY,415,1
9.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,KAE,JNU,479,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",ATT,KUK,035,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,CYF,079,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,MOU,035,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,NUP,035,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",KKH,KWK,035,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",PQS,BET,079,1
9.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",WTL,KKH,035,1
9.00,KAH,Kenmore Air Harbor,FBS,LKE,042,1
9.00,KAH,Kenmore Air Harbor,KEH,KEH,040,1
9.00,KAT,Katmai Air,BET,GAL,479,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,BNA,BNA,674,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,GYY,GON,675,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,HPN,OPF,674,1
9.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MKE,IND,674,1
9.00,MQ,Envoy Air,ORD,CMI,673,1
9.00,OH,PSA Airlines Inc.,ALB,HPN,631,1
9.00,OH,PSA Airlines Inc.,CLT,ALB,631,1
9.00,OO,SkyWest Airlines Inc.,BOI,TUS,673,1
9.00,PT,Piedmont Airlines,BDL,ALB,675,1
9.00,Q5,40-Mile Air,TKJ,FAI,194,1
9.00,QX,Horizon Air,GEG,TUS,673,1
9.00,TQ,"Tailwind Air, LLC",PBI,HPN,770,1
9.00,WN,Southwest Airlines Co.,PDX,AUS,612,1
9.00,YR,"Grand Canyon Airlines, Inc. d/b/a Grand Canyon Airlines d/b/a Scenic Airlines",SGU,VGT,416,1
9.00,YX,Republic Airline,EWR,IAD,677,1
10.00,13Q,Chartright Air Inc.,SAT,LAX,648,1
10.00,1YQ,"Air Charter, Inc d/b/a Air Flamenco",SIG,CPX,131,1
10.00,27Q,"Jet Aviation Flight Services, Inc.",FLL,TEB,774,1
10.00,2E,Smokey Bay Air Inc.,HOM,HOM,035,1
10.00,2EQ,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",NCN,MRI,415,1
10.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",VNY,SLC,648,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",BZN,AUS,671,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",BZN,CXO,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",CXO,BZN,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",DAL,RIL,671,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",EGE,VNY,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",EUG,PSP,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",FLL,LUK,667,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",KOA,SFO,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PBI,VNY,658,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",PSP,CVO,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",RDM,OAK,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",SBA,PWA,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VNY,LAS,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VRB,HPN,641,1
10.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",VWW,MHR,671,1
10.00,4W,Warbelow,FAI,SVS,194,1
10.00,4W,Warbelow,GAL,NUL,194,1
10.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,FYU,ARC,416,1
10.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,FYU,FAI,416,1
10.00,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,NUL,FAI,479,1
10.00,7H,"Northern Pacific Airways, Inc. Dba  Ravn Alaska",SCC,ANC,483,1
10.00,7S,Ryan Air f/k/a Arctic Transportation,BET,SCM,416,1
10.00,8E,Bering Air Inc.,ORV,IAN,415,1
10.00,8E,Bering Air Inc.,OTZ,KVL,415,1
10.00,8E,Bering Air Inc.,OTZ,RDB,415,1
10.00,8E,Bering Air Inc.,OTZ,WLK,415,1
10.00,8E,Bering Air Inc.,OTZ,WTK,194,1
10.00,8E,Bering Air Inc.,RDB,BKC,415,1
10.00,8E,Bering Air Inc.,RDB,IAN,415,1
10.00,8E,Bering Air Inc.,TLA,SHH,415,1
10.00,8V,Wright Air Service,FAI,FYU,416,1
10.00,8V,Wright Air Service,TAL,RBY,416,1
10.00,9E,Endeavor Air Inc.,BTV,MSP,638,1
10.00,AA,American Airlines Inc.,AUS,LAX,694,1
10.00,AA,American Airlines Inc.,ORD,MTJ,698,1
10.00,AS,Alaska Airlines Inc.,ANC,DLG,612,1
10.00,AS,Alaska Airlines Inc.,BFI,SEA,888,1
10.00,AS,Alaska Airlines Inc.,BOS,BFI,888,1
10.00,AS,Alaska Airlines Inc.,KTN,ANC,612,1
10.00,DL,Delta Air Lines Inc.,ATL,IND,622,1
10.00,G4,Allegiant Air,AUS,TUL,694,1
10.00,GV,Grant Aviation,AKB,DUT,406,1
10.00,GV,Grant Aviation,ATT,BET,035,1
10.00,GV,Grant Aviation,BET,NUP,035,1
10.00,GV,Grant Aviation,EEK,BET,035,1
10.00,GV,Grant Aviation,EMK,AUK,416,1
10.00,GV,Grant Aviation,KUK,BET,035,1
10.00,GV,Grant Aviation,KUK,NUP,026,1
10.00,GV,Grant Aviation,MOU,BET,026,1
10.00,GV,Grant Aviation,MOU,KSM,035,1
10.00,GV,Grant Aviation,OOK,BET,026,1
10.00,GV,Grant Aviation,OOK,BET,035,1
10.00,GV,Grant Aviation,WWT,TNK,416,1
10.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,JNU,PSG,415,1
10.00,J5,Kalinin Aviation LLC d/b/a Alaska Seaplanes,SGY,JNU,479,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,KWN,079,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",BET,WWT,035,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",GNU,BET,035,1
10.00,K2,"Paklook Air, Inc d/b/a/ Airlift Alaska d/b/a/ Yute Commuter Service",KUK,NUP,035,1
10.00,K3,Venture Travel LLC d/b/a Taquan Air Service,MTM,WFB,040,1
10.00,KAH,Kenmore Air Harbor,DHB,LKE,042,1
10.00,KAH,Kenmore Air Harbor,KEH,KEH,042,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,ASE,LAS,658,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,FLL,TEB,674,1
10.00,LF,CFM Inc d/b/a Contour Airlines d/b/a One Jet Shuttle,MRC,HOU,674,1
10.00,OO,SkyWest Airlines Inc.,ORD,IAD,629,1
10.00,OO,SkyWest Airlines Inc.,RST,MSP,638,1
10.00,Q5,40-Mile Air,FAI,HKB,035,1
10.00,QX,Horizon Air,PAE,RDM,673,1
10.00,QX,Horizon Air,RDM,PDX,673,1
10.00,TQ,"Tailwind Air, LLC",HPN,PBI,770,1
10.00,TQ,"Tailwind Air, LLC",VRB,HPN,770,1
10.00,WN,Southwest Airlines Co.,ATL,ECP,838,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",BED,SCF,667,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",HNL,VNY,667,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",OPF,TEB,750,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",SCF,BED,667,1
11.00,27Q,"Jet Aviation Flight Services, Inc.",TEB,OPF,750,1
11.00,2EQ,"J&M Alaska Air Tours, Inc. d/b/a Alaska Air Transit",MCG,TCT,415,1
11.00,3AQ,"Maritime Helicopters, Inc.",FAI,FAI,366,1
11.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",ASE,SJC,641,1
11.00,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",SJC,LIH,641,1
11.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",ACY,FLL,648,1
11.00,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",APF,HYA,667,1
